,Unnamed: 0,host_response_time,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_group_cleansed,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,cleaning_fee,guests_included,extra_people,maximum_nights,availability_90,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,first_review_since_host,last_review_month,host_active_days,Wireless_Internet,Heating,Kitchen,Smoke_Detector,Essentials,Dryer,Washer,Shampoo,TV,Carbon_Monoxide_Detector,Fire_Extinguisher,Free_Parking_on_Premises,Family/Kid_Friendly,First_Aid_Kit,Cable_TV,Indoor_Fireplace,Pets_live_on_this_property,Hangers,Elevator_in_Building,Hair_Dryer,Laptop_Friendly_Workspace,Iron,Safety_Card,Air_Conditioning,24-Hour_Check-in,Buzzer/Wireless_Intercom,Pets_Allowed,Gym,yield
3108,3108,within an hour,100%,0.0,1.0,0.0,Lake City,1.0,Apartment,Entire home/apt,2,1.0,1.0,1.0,25.0,2,15.0,1125,85,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0.0,flexible,0.0,0.0,1,4+ years,2-8 weeks,1742.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,171.0
3109,3109,within an hour,100%,0.0,1.0,0.0,Lake City,0.0,House,Private room,2,1.0,1.0,2.0,10.0,2,20.0,14,90,80-94/100,10/10,10/10,10/10,10/10,9/10,9/10,0.0,strict,0.0,0.0,3,2-3 years,2-8 weeks,988.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,190.8
3110,3110,within a day,50-89%,0.0,1.0,0.0,Other neighborhoods,1.0,House,Private room,2,2.0,1.0,1.0,0.0,1,0.0,14,90,95-100/100,10/10,9/10,9/10,9/10,9/10,10/10,0.0,flexible,0.0,0.0,1,0-6 months,2-8 weeks,121.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.45
3111,3111,within an hour,100%,1.0,1.0,1.0,Other neighborhoods,1.0,House,Entire home/apt,4,1.0,1.0,1.0,35.0,2,10.0,1125,78,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,moderate,0.0,0.0,1,2-3 years,0-2 weeks,1694.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,310.4
3112,3112,within an hour,100%,1.0,1.0,1.0,Other neighborhoods,1.0,House,Entire home/apt,2,1.0,0.0,1.0,0.0,2,20.0,65,17,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,moderate,0.0,0.0,1,2-3 years,0-2 weeks,1414.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,756.0
3113,3113,within an hour,100%,1.0,1.0,1.0,Other neighborhoods,0.0,House,Private room,1,1.5,1.0,1.0,15.0,1,0.0,5,55,0-79/100,10/10,10/10,10/10,10/10,0-8/10,10/10,0.0,strict,0.0,0.0,2,1-2 years,2-6 months,652.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8
3114,3114,within a few hours,100%,0.0,1.0,1.0,Other neighborhoods,1.0,Apartment,Entire home/apt,4,1.0,2.0,2.0,100.0,4,20.0,180,78,80-94/100,10/10,10/10,10/10,10/10,9/10,9/10,0.0,strict,0.0,0.0,1,6-12 months,2-6 months,760.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1674.0
3115,3115,within a few hours,100%,0.0,1.0,1.0,Other neighborhoods,1.0,Apartment,Shared room,1,1.0,1.0,1.0,0.0,1,0.0,1125,0,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,flexible,0.0,0.0,1,no reviews,no reviews,475.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3116,3116,unknown,unknown,0.0,1.0,0.0,Other neighborhoods,1.0,House,Private room,2,1.0,1.0,1.0,0.0,1,0.0,1125,90,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,flexible,0.0,0.0,1,0-6 months,2-6 months,216.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0
3117,3117,unknown,unknown,0.0,1.0,1.0,Other neighborhoods,0.0,House,Private room,2,1.0,1.0,1.0,75.0,1,0.0,5,90,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,flexible,0.0,0.0,1,no reviews,no reviews,174.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3118,3118,within a day,100%,0.0,1.0,1.0,Other neighborhoods,0.0,House,Private room,2,1.0,1.0,1.0,30.0,1,0.0,60,90,80-94/100,10/10,9/10,10/10,9/10,9/10,9/10,0.0,moderate,0.0,0.0,5,2-3 years,2-6 months,2315.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.96
3119,3119,within an hour,100%,0.0,1.0,1.0,Other neighborhoods,1.0,House,Entire home/apt,6,1.0,3.0,4.0,125.0,2,15.0,30,35,80-94/100,9/10,9/10,10/10,10/10,9/10,9/10,0.0,moderate,0.0,0.0,2,2-3 years,2-6 months,936.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,539.22
3120,3120,within an hour,100%,1.0,1.0,1.0,Other neighborhoods,0.0,Apartment,Entire home/apt,4,1.0,1.0,2.0,0.0,1,0.0,31,54,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,1.0,moderate,0.0,0.0,1,0-6 months,0-2 weeks,156.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,436.0
3121,3121,within a few hours,100%,0.0,1.0,1.0,Other neighborhoods,1.0,Apartment,Entire home/apt,4,1.0,1.0,2.0,50.0,2,15.0,1125,90,95-100/100,10/10,10/10,10/10,10/10,9/10,9/10,0.0,moderate,0.0,0.0,1,2-3 years,2-8 weeks,914.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,729.3
3122,3122,unknown,unknown,0.0,1.0,1.0,Other neighborhoods,1.0,House,Entire home/apt,4,1.0,2.0,2.0,0.0,1,0.0,1125,83,95-100/100,10/10,10/10,10/10,10/10,0-8/10,10/10,0.0,flexible,0.0,0.0,1,2-3 years,1+ year,1683.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
3123,3123,a few days or more,0-49%,0.0,1.0,1.0,Other neighborhoods,1.0,Apartment,Entire home/apt,2,1.0,1.0,1.0,0.0,1,0.0,40,27,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,flexible,0.0,0.0,1,no reviews,no reviews,60.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3124,3124,within a few hours,100%,0.0,1.0,1.0,Other neighborhoods,1.0,Apartment,Entire home/apt,4,1.0,0.0,2.0,80.0,2,10.0,1125,3,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,moderate,0.0,0.0,1,1-2 years,2-8 weeks,697.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,204.0
3125,3125,unknown,unknown,0.0,1.0,1.0,Other neighborhoods,1.0,Apartment,Entire home/apt,4,1.0,0.0,1.0,60.0,2,10.0,1125,2,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,flexible,0.0,0.0,1,no reviews,no reviews,170.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3126,3126,within an hour,50-89%,0.0,1.0,0.0,Other neighborhoods,1.0,House,Entire home/apt,3,1.5,2.0,3.0,20.0,4,10.0,1125,33,95-100/100,10/10,10/10,10/10,10/10,10/10,0-8/10,1.0,flexible,0.0,0.0,1,0-6 months,2-8 weeks,79.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,73.75
3127,3127,unknown,unknown,0.0,1.0,1.0,Other neighborhoods,1.0,Apartment,Entire home/apt,3,1.0,1.0,1.0,30.0,1,0.0,1125,90,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,moderate,0.0,0.0,1,no reviews,no reviews,609.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3128,3128,within an hour,100%,0.0,1.0,0.0,Other neighborhoods,1.0,House,Entire home/apt,6,1.0,1.0,1.0,83.0,4,25.0,180,90,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,moderate,0.0,0.0,1,2-3 years,2-8 weeks,1182.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.08
3129,3129,within an hour,100%,0.0,1.0,1.0,Other neighborhoods,1.0,House,Entire home/apt,4,1.0,1.0,2.0,83.0,3,50.0,15,71,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,1.0,strict,0.0,0.0,1,no reviews,no reviews,844.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3130,3130,within an hour,100%,0.0,1.0,1.0,Other neighborhoods,1.0,House,Entire home/apt,6,1.5,3.0,4.0,60.0,2,25.0,29,48,80-94/100,9/10,9/10,10/10,10/10,9/10,9/10,0.0,strict,0.0,0.0,1,6-12 months,2-8 weeks,1123.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,995.32
3131,3131,within an hour,100%,0.0,1.0,0.0,Other neighborhoods,1.0,Apartment,Entire home/apt,2,1.0,1.0,1.0,61.0,2,50.0,7,87,0-79/100,10/10,10/10,0-8/10,0-8/10,10/10,10/10,0.0,moderate,0.0,0.0,1,1-2 years,2-6 months,608.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.84
3132,3132,within a day,50-89%,0.0,1.0,0.0,Other neighborhoods,1.0,House,Entire home/apt,3,1.0,2.0,2.0,50.0,3,0.0,1125,90,80-94/100,10/10,9/10,10/10,10/10,10/10,9/10,0.0,moderate,0.0,0.0,1,0-6 months,2-8 weeks,543.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.3
3133,3133,within an hour,100%,1.0,1.0,1.0,Other neighborhoods,1.0,House,Shared room,1,1.5,1.0,1.0,15.0,1,0.0,5,84,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,strict,0.0,0.0,2,6-12 months,2-8 weeks,652.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.86
3134,3134,within an hour,100%,1.0,1.0,1.0,Other neighborhoods,1.0,Apartment,Entire home/apt,4,1.0,1.0,1.0,0.0,1,0.0,1125,0,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,0.0,moderate,0.0,0.0,1,0-6 months,2-8 weeks,386.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,374.1
3135,3135,within a day,50-89%,0.0,1.0,0.0,Other neighborhoods,1.0,House,Shared room,2,1.0,1.0,2.0,0.0,1,0.0,1125,90,80-94/100,10/10,0-8/10,9/10,10/10,9/10,9/10,0.0,flexible,0.0,0.0,1,0-6 months,2-6 months,405.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.75
3136,3136,within a few hours,100%,0.0,1.0,1.0,Other neighborhoods,1.0,Other,Private room,4,1.0,1.0,2.0,30.0,2,30.0,1125,66,80-94/100,9/10,9/10,10/10,9/10,9/10,9/10,0.0,flexible,0.0,0.0,1,0-6 months,2-6 months,628.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,253.8
3137,3137,within an hour,100%,0.0,1.0,0.0,Other neighborhoods,1.0,House,Entire home/apt,2,1.0,1.0,1.0,50.0,2,0.0,1125,18,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,moderate,0.0,0.0,1,no reviews,no reviews,35.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3138,3138,within a day,100%,0.0,1.0,1.0,Other neighborhoods,1.0,House,Entire home/apt,6,1.5,3.0,4.0,30.0,1,0.0,1125,4,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,moderate,0.0,0.0,1,no reviews,no reviews,881.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3139,3139,within a few hours,100%,0.0,1.0,1.0,Other neighborhoods,1.0,House,Private room,1,1.0,1.0,1.0,0.0,1,0.0,6,81,80-94/100,9/10,9/10,9/10,9/10,9/10,9/10,0.0,moderate,0.0,0.0,1,1-2 years,0-2 weeks,795.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,184.08
3140,3140,within a day,100%,1.0,1.0,1.0,Queen Anne,1.0,Apartment,Entire home/apt,3,1.0,1.0,1.0,35.0,2,20.0,10,0,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,strict,0.0,0.0,2,1-2 years,2-8 weeks,975.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,470.0
3141,3141,within an hour,100%,0.0,1.0,1.0,Queen Anne,1.0,Apartment,Private room,4,1.0,1.0,1.0,35.0,2,75.0,1125,84,80-94/100,9/10,10/10,9/10,10/10,10/10,9/10,0.0,strict,0.0,0.0,1,1-2 years,2-8 weeks,565.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.1
3142,3142,within an hour,100%,0.0,1.0,1.0,Queen Anne,1.0,House,Private room,2,1.0,1.0,1.0,45.0,2,0.0,1125,84,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,strict,0.0,0.0,4,no reviews,no reviews,201.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3143,3143,within a few hours,100%,0.0,1.0,1.0,Queen Anne,1.0,Apartment,Private room,2,1.0,1.0,1.0,15.0,1,10.0,1125,90,80-94/100,10/10,9/10,10/10,10/10,10/10,10/10,0.0,moderate,0.0,0.0,2,1-2 years,2-8 weeks,844.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.5
3144,3144,within a few hours,100%,0.0,1.0,1.0,Queen Anne,1.0,Apartment,Entire home/apt,2,1.0,1.0,1.0,0.0,1,0.0,7,34,80-94/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,moderate,0.0,0.0,1,1-2 years,2-8 weeks,623.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,318.0
3145,3145,within an hour,100%,0.0,1.0,1.0,Queen Anne,1.0,Apartment,Entire home/apt,4,1.0,1.0,2.0,50.0,2,10.0,1125,80,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,strict,0.0,0.0,5,no reviews,no reviews,601.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
